,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
119,2019-11-14 18:44:13+00:00,Thursday,14,11,2019,18,44,nrj,B,1.8,0.8,1.0,57
120,2019-11-14 18:48:01+00:00,Thursday,14,11,2019,18,48,soda,A,1.6,0.6,1.0,108
121,2019-11-14 18:58:16+00:00,Thursday,14,11,2019,18,58,soda,C,1.6,0.6,1.0,109
122,2019-11-14 18:59:30+00:00,Thursday,14,11,2019,18,59,nrj,C,1.8,0.8,1.0,54
123,2019-11-14 19:02:43+00:00,Thursday,14,11,2019,19,2,coffee,D,1.0,0.3,0.7,268
124,2019-11-14 19:04:03+00:00,Thursday,14,11,2019,19,4,soda,D,1.6,0.6,1.0,111
126,2019-11-14 19:04:52+00:00,Thursday,14,11,2019,19,4,soda,A,1.6,0.6,1.0,107
127,2019-11-14 19:28:20+00:00,Thursday,14,11,2019,19,28,nrj,B,1.8,0.8,1.0,56
128,2019-11-14 19:30:22+00:00,Thursday,14,11,2019,19,30,nrj,D,1.8,0.8,1.0,57
129,2019-11-14 19:31:46+00:00,Thursday,14,11,2019,19,31,soda,D,1.6,0.6,1.0,110
130,2019-11-14 19:36:38+00:00,Thursday,14,11,2019,19,36,soda,D,1.6,0.6,1.0,109
131,2019-11-14 20:00:08+00:00,Thursday,14,11,2019,20,0,soda,C,1.6,0.6,1.0,108
132,2019-11-14 20:06:26+00:00,Thursday,14,11,2019,20,6,nrj,C,1.8,0.8,1.0,53
133,2019-11-14 20:12:53+00:00,Thursday,14,11,2019,20,12,nrj,B,1.8,0.8,1.0,55
134,2019-11-14 20:14:07+00:00,Thursday,14,11,2019,20,14,soda,A,1.6,0.6,1.0,106
135,2019-11-14 20:15:06+00:00,Thursday,14,11,2019,20,15,soda,B,1.6,0.6,1.0,111
136,2019-11-14 20:29:59+00:00,Thursday,14,11,2019,20,29,soda,A,1.6,0.6,1.0,105
137,2019-11-14 20:31:25+00:00,Thursday,14,11,2019,20,31,soda,C,1.6,0.6,1.0,107
138,2019-11-14 20:37:43+00:00,Thursday,14,11,2019,20,37,soda,C,1.6,0.6,1.0,106
139,2019-11-14 20:46:18+00:00,Thursday,14,11,2019,20,46,nrj,C,1.8,0.8,1.0,52
140,2019-11-14 21:04:28+00:00,Thursday,14,11,2019,21,4,soda,C,1.6,0.6,1.0,105
141,2019-11-14 21:05:16+00:00,Thursday,14,11,2019,21,5,nrj,B,1.8,0.8,1.0,54
142,2019-11-14 21:07:11+00:00,Thursday,14,11,2019,21,7,soda,A,1.6,0.6,1.0,104
143,2019-11-14 21:07:51+00:00,Thursday,14,11,2019,21,7,soda,D,1.6,0.6,1.0,108
144,2019-11-14 21:15:24+00:00,Thursday,14,11,2019,21,15,coffee,B,1.0,0.3,0.7,265
145,2019-11-14 21:20:54+00:00,Thursday,14,11,2019,21,20,soda,D,1.6,0.6,1.0,107
146,2019-11-14 21:27:53+00:00,Thursday,14,11,2019,21,27,soda,A,1.6,0.6,1.0,103
147,2019-11-14 21:30:08+00:00,Thursday,14,11,2019,21,30,coffee,C,1.0,0.3,0.7,260
148,2019-11-14 21:37:27+00:00,Thursday,14,11,2019,21,37,soda,B,1.6,0.6,1.0,110
149,2019-11-14 21:47:31+00:00,Thursday,14,11,2019,21,47,soda,B,1.6,0.6,1.0,109
150,2019-11-14 21:49:36+00:00,Thursday,14,11,2019,21,49,nrj,A,1.8,0.8,1.0,56
151,2019-11-14 21:53:01+00:00,Thursday,14,11,2019,21,53,soda,D,1.6,0.6,1.0,106
152,2019-11-14 22:17:39+00:00,Thursday,14,11,2019,22,17,soda,C,1.6,0.6,1.0,104
153,2019-11-14 22:26:40+00:00,Thursday,14,11,2019,22,26,soda,C,1.6,0.6,1.0,103
154,2019-11-14 22:36:07+00:00,Thursday,14,11,2019,22,36,soda,C,1.6,0.6,1.0,102
155,2019-11-14 22:43:45+00:00,Thursday,14,11,2019,22,43,soda,D,1.6,0.6,1.0,105
156,2019-11-14 22:46:20+00:00,Thursday,14,11,2019,22,46,nrj,B,1.8,0.8,1.0,53
157,2019-11-14 22:46:29+00:00,Thursday,14,11,2019,22,46,soda,B,1.6,0.6,1.0,108
158,2019-11-14 22:55:42+00:00,Thursday,14,11,2019,22,55,soda,A,1.6,0.6,1.0,102
159,2019-11-14 23:07:40+00:00,Thursday,14,11,2019,23,7,soda,A,1.6,0.6,1.0,101
160,2019-11-14 23:20:14+00:00,Thursday,14,11,2019,23,20,soda,A,1.6,0.6,1.0,100
161,2019-11-15 00:06:21+00:00,Friday,15,11,2019,0,6,coffee,D,1.0,0.3,0.7,267
162,2019-11-15 00:11:51+00:00,Friday,15,11,2019,0,11,soda,C,1.6,0.6,1.0,101
163,2019-11-15 00:14:34+00:00,Friday,15,11,2019,0,14,coffee,A,1.0,0.3,0.7,257
164,2019-11-15 00:23:36+00:00,Friday,15,11,2019,0,23,coffee,D,1.0,0.3,0.7,266
165,2019-11-15 00:31:03+00:00,Friday,15,11,2019,0,31,nrj,C,1.8,0.8,1.0,51
166,2019-11-15 00:32:34+00:00,Friday,15,11,2019,0,32,soda,C,1.6,0.6,1.0,100
167,2019-11-15 00:35:55+00:00,Friday,15,11,2019,0,35,coffee,C,1.0,0.3,0.7,259
168,2019-11-15 00:37:19+00:00,Friday,15,11,2019,0,37,nrj,D,1.8,0.8,1.0,56
169,2019-11-15 00:59:30+00:00,Friday,15,11,2019,0,59,nrj,A,1.8,0.8,1.0,55
170,2019-11-15 01:04:57+00:00,Friday,15,11,2019,1,4,coffee,D,1.0,0.3,0.7,265
171,2019-11-15 01:04:58+00:00,Friday,15,11,2019,1,4,nrj,A,1.8,0.8,1.0,54
172,2019-11-15 01:05:36+00:00,Friday,15,11,2019,1,5,coffee,C,1.0,0.3,0.7,258
173,2019-11-15 01:08:14+00:00,Friday,15,11,2019,1,8,coffee,D,1.0,0.3,0.7,264
174,2019-11-15 01:13:55+00:00,Friday,15,11,2019,1,13,nrj,B,1.8,0.8,1.0,52
175,2019-11-15 01:22:50+00:00,Friday,15,11,2019,1,22,soda,C,1.6,0.6,1.0,99
176,2019-11-15 01:29:12+00:00,Friday,15,11,2019,1,29,nrj,D,1.8,0.8,1.0,55
177,2019-11-15 01:35:34+00:00,Friday,15,11,2019,1,35,coffee,C,1.0,0.3,0.7,257
178,2019-11-15 01:41:34+00:00,Friday,15,11,2019,1,41,soda,D,1.6,0.6,1.0,104
179,2019-11-15 01:56:07+00:00,Friday,15,11,2019,1,56,soda,C,1.6,0.6,1.0,98
180,2019-11-15 05:08:12+00:00,Friday,15,11,2019,5,8,soda,D,1.6,0.6,1.0,103
181,2019-11-15 05:08:38+00:00,Friday,15,11,2019,5,8,coffee,B,1.0,0.3,0.7,264
182,2019-11-15 05:10:19+00:00,Friday,15,11,2019,5,10,coffee,A,1.0,0.3,0.7,256
183,2019-11-15 05:12:50+00:00,Friday,15,11,2019,5,12,soda,C,1.6,0.6,1.0,97
184,2019-11-15 05:15:09+00:00,Friday,15,11,2019,5,15,soda,D,1.6,0.6,1.0,102
185,2019-11-15 05:17:20+00:00,Friday,15,11,2019,5,17,coffee,C,1.0,0.3,0.7,256
186,2019-11-15 05:17:42+00:00,Friday,15,11,2019,5,17,coffee,D,1.0,0.3,0.7,263
187,2019-11-15 05:19:07+00:00,Friday,15,11,2019,5,19,coffee,B,1.0,0.3,0.7,263
188,2019-11-15 05:20:39+00:00,Friday,15,11,2019,5,20,coffee,A,1.0,0.3,0.7,255
189,2019-11-15 05:21:49+00:00,Friday,15,11,2019,5,21,coffee,A,1.0,0.3,0.7,254
190,2019-11-15 05:23:19+00:00,Friday,15,11,2019,5,23,coffee,B,1.0,0.3,0.7,262
191,2019-11-15 05:23:30+00:00,Friday,15,11,2019,5,23,soda,C,1.6,0.6,1.0,96
192,2019-11-15 05:26:51+00:00,Friday,15,11,2019,5,26,soda,C,1.6,0.6,1.0,95
193,2019-11-15 05:27:20+00:00,Friday,15,11,2019,5,27,coffee,C,1.0,0.3,0.7,255
194,2019-11-15 05:27:41+00:00,Friday,15,11,2019,5,27,coffee,D,1.0,0.3,0.7,262
195,2019-11-15 05:30:02+00:00,Friday,15,11,2019,5,30,coffee,C,1.0,0.3,0.7,254
196,2019-11-15 05:39:28+00:00,Friday,15,11,2019,5,39,coffee,D,1.0,0.3,0.7,261
197,2019-11-15 05:40:53+00:00,Friday,15,11,2019,5,40,coffee,B,1.0,0.3,0.7,261
198,2019-11-15 05:43:33+00:00,Friday,15,11,2019,5,43,coffee,A,1.0,0.3,0.7,253
199,2019-11-15 05:47:25+00:00,Friday,15,11,2019,5,47,coffee,A,1.0,0.3,0.7,252
200,2019-11-15 05:51:53+00:00,Friday,15,11,2019,5,51,coffee,B,1.0,0.3,0.7,260
201,2019-11-15 05:52:12+00:00,Friday,15,11,2019,5,52,coffee,A,1.0,0.3,0.7,251
202,2019-11-15 05:53:50+00:00,Friday,15,11,2019,5,53,coffee,D,1.0,0.3,0.7,260
203,2019-11-15 05:55:34+00:00,Friday,15,11,2019,5,55,coffee,A,1.0,0.3,0.7,250
204,2019-11-15 05:56:07+00:00,Friday,15,11,2019,5,56,coffee,B,1.0,0.3,0.7,259
205,2019-11-15 06:05:38+00:00,Friday,15,11,2019,6,5,coffee,D,1.0,0.3,0.7,259
206,2019-11-15 06:06:36+00:00,Friday,15,11,2019,6,6,coffee,A,1.0,0.3,0.7,249
207,2019-11-15 06:09:56+00:00,Friday,15,11,2019,6,9,coffee,C,1.0,0.3,0.7,253
208,2019-11-15 06:10:00+00:00,Friday,15,11,2019,6,10,coffee,D,1.0,0.3,0.7,258
209,2019-11-15 06:12:24+00:00,Friday,15,11,2019,6,12,coffee,D,1.0,0.3,0.7,257
210,2019-11-15 06:12:42+00:00,Friday,15,11,2019,6,12,coffee,A,1.0,0.3,0.7,248
211,2019-11-15 06:15:53+00:00,Friday,15,11,2019,6,15,coffee,C,1.0,0.3,0.7,252
212,2019-11-15 06:23:01+00:00,Friday,15,11,2019,6,23,soda,C,1.6,0.6,1.0,94
213,2019-11-15 06:23:11+00:00,Friday,15,11,2019,6,23,coffee,C,1.0,0.3,0.7,251
214,2019-11-15 06:24:54+00:00,Friday,15,11,2019,6,24,soda,D,1.6,0.6,1.0,101
215,2019-11-15 06:25:24+00:00,Friday,15,11,2019,6,25,coffee,D,1.0,0.3,0.7,256
216,2019-11-15 06:27:43+00:00,Friday,15,11,2019,6,27,coffee,D,1.0,0.3,0.7,255
217,2019-11-15 06:33:53+00:00,Friday,15,11,2019,6,33,coffee,A,1.0,0.3,0.7,247
218,2019-11-15 06:34:08+00:00,Friday,15,11,2019,6,34,coffee,B,1.0,0.3,0.7,258
219,2019-11-15 06:35:04+00:00,Friday,15,11,2019,6,35,coffee,D,1.0,0.3,0.7,254
220,2019-11-15 06:38:28+00:00,Friday,15,11,2019,6,38,coffee,A,1.0,0.3,0.7,246
221,2019-11-15 06:41:34+00:00,Friday,15,11,2019,6,41,coffee,B,1.0,0.3,0.7,257
222,2019-11-15 06:43:06+00:00,Friday,15,11,2019,6,43,coffee,C,1.0,0.3,0.7,250
223,2019-11-15 06:43:48+00:00,Friday,15,11,2019,6,43,soda,A,1.6,0.6,1.0,99
224,2019-11-15 06:45:12+00:00,Friday,15,11,2019,6,45,coffee,C,1.0,0.3,0.7,249
225,2019-11-15 06:45:26+00:00,Friday,15,11,2019,6,45,coffee,B,1.0,0.3,0.7,256
226,2019-11-15 06:48:01+00:00,Friday,15,11,2019,6,48,soda,D,1.6,0.6,1.0,100
227,2019-11-15 06:48:35+00:00,Friday,15,11,2019,6,48,coffee,A,1.0,0.3,0.7,245
228,2019-11-15 06:49:51+00:00,Friday,15,11,2019,6,49,coffee,C,1.0,0.3,0.7,248
229,2019-11-15 06:51:45+00:00,Friday,15,11,2019,6,51,coffee,B,1.0,0.3,0.7,255
230,2019-11-15 06:57:25+00:00,Friday,15,11,2019,6,57,coffee,D,1.0,0.3,0.7,253
231,2019-11-15 06:58:02+00:00,Friday,15,11,2019,6,58,coffee,A,1.0,0.3,0.7,244
232,2019-11-15 06:58:05+00:00,Friday,15,11,2019,6,58,soda,C,1.6,0.6,1.0,93
233,2019-11-15 07:04:12+00:00,Friday,15,11,2019,7,4,soda,B,1.6,0.6,1.0,107
234,2019-11-15 07:04:18+00:00,Friday,15,11,2019,7,4,coffee,B,1.0,0.3,0.7,254
235,2019-11-15 07:04:54+00:00,Friday,15,11,2019,7,4,coffee,C,1.0,0.3,0.7,247
236,2019-11-15 07:08:32+00:00,Friday,15,11,2019,7,8,coffee,D,1.0,0.3,0.7,252
237,2019-11-15 07:09:25+00:00,Friday,15,11,2019,7,9,coffee,D,1.0,0.3,0.7,251
238,2019-11-15 07:10:33+00:00,Friday,15,11,2019,7,10,soda,C,1.6,0.6,1.0,92
239,2019-11-15 07:10:52+00:00,Friday,15,11,2019,7,10,coffee,D,1.0,0.3,0.7,250
240,2019-11-15 07:11:04+00:00,Friday,15,11,2019,7,11,coffee,A,1.0,0.3,0.7,243
241,2019-11-15 07:11:08+00:00,Friday,15,11,2019,7,11,coffee,D,1.0,0.3,0.7,249
242,2019-11-15 07:11:08+00:00,Friday,15,11,2019,7,11,coffee,A,1.0,0.3,0.7,242
243,2019-11-15 07:12:09+00:00,Friday,15,11,2019,7,12,soda,A,1.6,0.6,1.0,98
244,2019-11-15 07:14:17+00:00,Friday,15,11,2019,7,14,coffee,A,1.0,0.3,0.7,241
245,2019-11-15 07:16:13+00:00,Friday,15,11,2019,7,16,coffee,A,1.0,0.3,0.7,240
246,2019-11-15 07:18:51+00:00,Friday,15,11,2019,7,18,coffee,D,1.0,0.3,0.7,248
247,2019-11-15 07:20:05+00:00,Friday,15,11,2019,7,20,soda,C,1.6,0.6,1.0,91
248,2019-11-15 07:22:45+00:00,Friday,15,11,2019,7,22,coffee,D,1.0,0.3,0.7,247
249,2019-11-15 07:26:22+00:00,Friday,15,11,2019,7,26,coffee,A,1.0,0.3,0.7,239
250,2019-11-15 07:26:59+00:00,Friday,15,11,2019,7,26,coffee,B,1.0,0.3,0.7,253
251,2019-11-15 07:28:42+00:00,Friday,15,11,2019,7,28,coffee,D,1.0,0.3,0.7,246
252,2019-11-15 07:29:26+00:00,Friday,15,11,2019,7,29,soda,D,1.6,0.6,1.0,99
253,2019-11-15 07:29:58+00:00,Friday,15,11,2019,7,29,coffee,C,1.0,0.3,0.7,246
254,2019-11-15 07:30:40+00:00,Friday,15,11,2019,7,30,coffee,C,1.0,0.3,0.7,245
